mysql> select fid1,fid2,mem1,mem2,count(*) from mdetail group by fid1,fid2,mem1,mem2;
+------+------+------+------+----------+
| fid1 | fid2 | mem1 | mem2 | count(*) |
|   96 |   96 |    3 |    5 |        3 |
|   96 |   96 |    3 |    6 |        3 |
|   97 |   97 |    1 |    1 |        3 |
|   97 |   97 |    1 |    2 |        3 |
|   97 |   97 |    1 |    3 |        3 |
|   97 |   97 |    1 |    4 |        3 |
|   97 |   97 |    1 |    5 |        3 |
|   97 |   97 |    1 |    6 |        3 |
|   97 |   97 |    1 |    7 |        3 |
|   97 |   97 |    1 |    8 |        3 |
|   97 |   97 |    1 |    9 |        3 |
|   97 |   97 |    1 |   10 |        3 |
|   97 |   97 |    2 |    1 |        3 |
|   97 |   97 |    2 |    2 |        3 |
|   97 |   97 |    2 |    3 |        3 |
|   97 |   97 |    2 |    4 |        3 |
|   97 |   97 |    2 |    5 |        3 |
|   97 |   97 |    2 |    6 |        3 |
|   97 |   97 |    2 |    7 |        3 |
|   97 |   97 |    2 |    8 |        3 |
|   97 |   97 |    2 |    9 |        3 |
|   97 |   97 |    2 |   10 |        3 |
|   99 |   99 |    1 |    1 |        3 |
|   99 |   99 |    1 |    2 |        3 |
|   99 |   99 |    1 |    3 |        3 |
|   99 |   99 |    1 |    4 |        3 |
|   99 |   99 |    1 |    5 |        3 |
|   99 |   99 |    1 |    6 |        3 |
|   99 |   99 |    2 |    1 |        3 |
|   99 |   99 |    2 |    2 |        3 |
|   99 |   99 |    2 |    3 |        3 |
|   99 |   99 |    2 |    4 |        3 |
|   99 |   99 |    2 |    5 |        3 |
|   99 |   99 |    2 |    6 |        3 |
|   99 |   99 |    3 |    1 |        3 |
|   99 |   99 |    3 |    2 |        3 |
|   99 |   99 |    3 |    3 |        3 |
|   99 |   99 |    3 |    4 |        3 |
|   99 |   99 |    3 |    5 |        3 |
|   99 |   99 |    3 |    6 |        3 |
|  100 |  100 |    1 |    1 |        3 |
|  100 |  100 |    1 |    2 |        3 |
|  100 |  100 |    1 |    3 |        3 |
|  100 |  100 |    1 |    4 |        3 |
|  100 |  100 |    1 |    5 |        3 |
|  100 |  100 |    1 |    6 |        3 |
|  102 |  102 |    1 |    1 |        3 |
|  102 |  102 |    1 |    2 |        3 |
|  102 |  102 |    1 |    3 |        3 |
|  102 |  102 |    1 |    4 |        3 |
|  102 |  102 |    1 |    5 |        3 |
|  102 |  102 |    1 |    6 |        3 |
|  102 |  102 |    1 |    7 |        3 |
|  102 |  102 |    1 |    8 |        3 |
|  102 |  102 |    1 |    9 |        3 |
|  103 |  103 |    1 |    1 |        3 |
|  103 |  103 |    1 |    2 |        3 |
|  103 |  103 |    2 |    1 |        3 |
|  103 |  103 |    2 |    2 |        3 |
|  104 |  104 |    1 |    1 |        3 |
|  104 |  104 |    1 |    2 |        3 |
|  104 |  104 |    1 |    3 |        3 |
|  104 |  104 |    1 |    4 |        3 |
|  104 |  104 |    1 |    5 |        3 |
|  104 |  104 |    1 |    6 |        3 |
|  104 |  104 |    1 |    7 |        3 |
|  104 |  104 |    1 |    8 |        3 |
|  104 |  104 |    1 |    9 |        3 |
|  104 |  104 |    2 |    1 |        3 |
|  104 |  104 |    2 |    2 |        3 |
|  104 |  104 |    2 |    3 |        3 |
|  104 |  104 |    2 |    4 |        3 |
|  104 |  104 |    2 |    5 |        3 |
|  104 |  104 |    2 |    6 |        3 |
|  104 |  104 |    2 |    7 |        3 |
|  104 |  104 |    2 |    8 |        3 |
|  104 |  104 |    2 |    9 |        3 |
|  106 |  106 |    1 |    1 |        3 |
|  106 |  106 |    1 |    2 |        3 |
|  106 |  106 |    1 |    3 |        3 |
|  107 |  107 |    1 |    1 |        3 |
|  107 |  107 |    1 |    2 |        3 |
|  108 |  108 |    1 |    1 |        3 |
|  108 |  108 |    1 |    2 |        3 |
|  108 |  108 |    2 |    1 |        3 |
|  108 |  108 |    2 |    2 |        3 |
|  109 |  109 |    1 |    1 |        3 |
|  109 |  109 |    1 |    2 |        3 |
|  109 |  109 |    1 |    3 |        3 |
|  109 |  109 |    1 |    4 |        3 |
|  109 |  109 |    1 |    5 |        3 |
|  109 |  109 |    2 |    1 |        3 |
|  109 |  109 |    2 |    2 |        3 |
|  109 |  109 |    2 |    3 |        3 |
|  109 |  109 |    2 |    4 |        3 |
|  109 |  109 |    2 |    5 |        3 |
|  110 |  110 |    1 |    1 |        3 |
|  110 |  110 |    1 |    2 |        3 |
|  110 |  110 |    1 |    3 |        3 |
|  110 |  110 |    2 |    1 |        3 |
|  110 |  110 |    2 |    2 |        3 |
|  110 |  110 |    2 |    3 |        3 |
|  110 |  110 |    3 |    1 |        3 |
|  110 |  110 |    3 |    2 |        3 |
|  110 |  110 |    3 |    3 |        3 |
|  111 |  111 |    1 |    1 |        3 |
|  111 |  111 |    1 |    2 |        3 |
|  111 |  111 |    1 |    3 |        3 |
|  111 |  111 |    1 |    4 |        3 |
|  111 |  111 |    1 |    5 |        3 |
|  111 |  111 |    2 |    1 |        3 |
|  111 |  111 |    2 |    2 |        3 |
|  111 |  111 |    2 |    3 |        3 |
|  111 |  111 |    2 |    4 |        3 |
|  111 |  111 |    2 |    5 |        3 |
|  112 |  112 |    1 |    1 |        3 |
|  112 |  112 |    1 |    2 |        3 |
|  112 |  112 |    2 |    1 |        3 |
|  112 |  112 |    2 |    2 |        3 |
|  113 |  113 |    1 |    1 |        3 |
|  113 |  113 |    1 |    2 |        3 |
|  113 |  113 |    2 |    1 |        3 |
|  113 |  113 |    2 |    2 |        3 |
|  114 |  114 |    1 |    1 |        3 |
|  114 |  114 |    1 |    2 |        3 |
|  114 |  114 |    1 |    3 |        3 |
|  117 |  117 |    1 |    1 |        3 |
|  117 |  117 |    1 |    2 |        3 |
|  117 |  117 |    1 |    3 |        3 |
|  118 |  118 |    1 |    1 |        3 |
|  118 |  118 |    1 |    2 |        3 |
|  118 |  118 |    1 |    3 |        3 |
|  118 |  118 |    2 |    1 |        3 |
|  118 |  118 |    2 |    2 |        3 |
|  118 |  118 |    2 |    3 |        3 |
|  120 |  120 |    1 |    1 |        3 |
|  120 |  120 |    1 |    2 |        3 |
|  122 |  122 |    1 |    1 |        3 |
|  122 |  122 |    1 |    2 |        3 |
|  122 |  122 |    1 |    3 |        3 |
|  122 |  122 |    2 |    1 |        3 |
|  122 |  122 |    2 |    2 |        3 |
|  122 |  122 |    2 |    3 |        3 |
|  122 |  122 |    3 |    1 |        3 |
|  122 |  122 |    3 |    2 |        3 |
|  122 |  122 |    3 |    3 |        3 |
|  123 |  123 |    1 |    1 |        3 |
|  123 |  123 |    1 |    2 |        3 |
|  123 |  123 |    1 |    3 |        3 |
|  125 |  125 |    1 |    1 |        3 |
|  125 |  125 |    1 |    2 |        3 |
|  125 |  125 |    2 |    1 |        3 |
|  125 |  125 |    2 |    2 |        3 |
|  126 |  126 |    1 |    1 |        3 |
|  126 |  126 |    1 |    2 |        3 |
|  126 |  126 |    1 |    3 |        3 |
|  126 |  126 |    1 |    4 |        3 |
|  126 |  126 |    1 |    5 |        3 |
|  126 |  126 |    1 |    6 |        3 |
|  126 |  126 |    2 |    1 |        3 |
|  126 |  126 |    2 |    2 |        3 |
|  126 |  126 |    2 |    3 |        3 |
|  126 |  126 |    2 |    4 |        3 |
|  126 |  126 |    2 |    5 |        3 |
|  126 |  126 |    2 |    6 |        3 |
|  128 |  128 |    1 |    1 |        3 |
|  128 |  128 |    1 |    2 |        3 |
|  128 |  128 |    1 |    3 |        3 |
|  128 |  128 |    1 |    4 |        3 |
|  128 |  128 |    1 |    5 |        3 |
|  128 |  128 |    1 |    6 |        3 |
|  128 |  128 |    1 |    7 |        3 |
|  130 |  130 |    1 |    1 |        3 |
|  130 |  130 |    1 |    2 |        3 |
|  130 |  130 |    1 |    3 |        3 |
|  130 |  130 |    1 |    4 |        3 |
|  130 |  130 |    2 |    1 |        3 |
|  130 |  130 |    2 |    2 |        3 |
|  130 |  130 |    2 |    3 |        3 |
|  130 |  130 |    2 |    4 |        3 |
|  130 |  130 |    4 |    1 |        3 |
|  130 |  130 |    4 |    2 |        3 |
|  130 |  130 |    4 |    3 |        3 |
|  130 |  130 |    4 |    4 |        3 |
|  133 |  133 |    1 |    1 |        3 |
|  133 |  133 |    1 |    2 |        3 |
|  133 |  133 |    1 |    3 |        3 |
|  133 |  133 |    1 |    4 |        3 |
|  133 |  133 |    1 |    5 |        3 |
|  133 |  133 |    1 |    6 |        3 |
|  133 |  133 |    1 |    7 |        3 |
|  133 |  133 |    1 |    8 |        3 |
|  133 |  133 |    1 |    9 |        3 |
|  133 |  133 |    2 |    1 |        3 |
|  133 |  133 |    2 |    2 |        3 |
|  133 |  133 |    2 |    3 |        3 |
|  133 |  133 |    2 |    4 |        3 |
|  133 |  133 |    2 |    5 |        3 |
|  133 |  133 |    2 |    6 |        3 |
|  133 |  133 |    2 |    7 |        3 |
|  133 |  133 |    2 |    8 |        3 |
|  133 |  133 |    2 |    9 |        3 |
|  133 |  133 |    3 |    1 |        3 |
|  133 |  133 |    3 |    2 |        3 |
|  133 |  133 |    3 |    3 |        3 |
|  133 |  133 |    3 |    4 |        3 |
|  133 |  133 |    3 |    5 |        3 |
|  133 |  133 |    3 |    6 |        3 |
|  133 |  133 |    3 |    7 |        3 |
|  133 |  133 |    3 |    8 |        3 |
|  133 |  133 |    3 |    9 |        3 |
|  133 |  133 |    4 |    1 |        3 |
|  133 |  133 |    4 |    2 |        3 |
|  133 |  133 |    4 |    3 |        3 |
|  133 |  133 |    4 |    4 |        3 |
|  133 |  133 |    4 |    5 |        3 |
|  133 |  133 |    4 |    6 |        3 |
|  133 |  133 |    4 |    7 |        3 |
|  133 |  133 |    4 |    8 |        3 |
|  133 |  133 |    4 |    9 |        3 |
|  134 |  134 |    1 |    1 |        3 |
|  134 |  134 |    1 |    2 |        3 |
|  134 |  134 |    1 |    3 |        3 |
|  134 |  134 |    1 |    4 |        3 |
|  134 |  134 |    1 |    5 |        3 |
|  134 |  134 |    1 |    6 |        3 |
|  134 |  134 |    1 |    7 |        3 |
|  134 |  134 |    2 |    1 |        3 |
|  134 |  134 |    2 |    2 |        3 |
|  134 |  134 |    2 |    3 |        3 |
|  134 |  134 |    2 |    4 |        3 |
|  134 |  134 |    2 |    5 |        3 |
|  134 |  134 |    2 |    6 |        3 |
|  134 |  134 |    2 |    7 |        3 |
|  136 |  136 |    1 |    1 |        3 |
|  136 |  136 |    1 |    2 |        3 |
|  136 |  136 |    1 |    3 |        3 |
|  136 |  136 |    1 |    4 |        3 |
|  136 |  136 |    1 |    5 |        3 |
|  136 |  136 |    1 |    6 |        3 |
|  136 |  136 |    1 |    7 |        3 |
|  136 |  136 |    1 |    8 |        3 |
|  136 |  136 |    2 |    1 |        3 |
|  136 |  136 |    2 |    2 |        3 |
|  136 |  136 |    2 |    3 |        3 |
|  136 |  136 |    2 |    4 |        3 |
|  136 |  136 |    2 |    5 |        3 |
|  136 |  136 |    2 |    6 |        3 |
|  136 |  136 |    2 |    7 |        3 |
|  136 |  136 |    2 |    8 |        3 |
|  136 |  136 |    3 |    1 |        3 |
|  136 |  136 |    3 |    2 |        3 |
|  136 |  136 |    3 |    3 |        3 |
|  136 |  136 |    3 |    4 |        3 |
|  136 |  136 |    3 |    5 |        3 |
|  136 |  136 |    3 |    6 |        3 |
|  136 |  136 |    3 |    7 |        3 |
|  136 |  136 |    3 |    8 |        3 |
|  137 |  137 |    1 |    1 |        3 |
|  137 |  137 |    1 |    2 |        3 |
|  137 |  137 |    1 |    3 |        3 |
|  137 |  137 |    1 |    4 |        3 |
|  137 |  137 |    1 |    5 |        3 |
|  137 |  137 |    1 |    6 |        3 |
|  137 |  137 |    1 |    7 |        3 |
|  137 |  137 |    1 |    8 |        3 |
|  137 |  137 |    1 |    9 |        3 |
|  137 |  137 |    2 |    1 |        3 |
|  137 |  137 |    2 |    2 |        3 |
|  137 |  137 |    2 |    3 |        3 |
|  137 |  137 |    2 |    4 |        3 |
|  137 |  137 |    2 |    5 |        3 |
|  137 |  137 |    2 |    6 |        3 |
|  137 |  137 |    2 |    7 |        3 |
|  137 |  137 |    2 |    8 |        3 |
|  137 |  137 |    2 |    9 |        3 |
|  137 |  137 |    3 |    1 |        3 |
|  137 |  137 |    3 |    2 |        3 |
|  137 |  137 |    3 |    3 |        3 |
|  137 |  137 |    3 |    4 |        3 |
|  137 |  137 |    3 |    5 |        3 |
|  137 |  137 |    3 |    6 |        3 |
|  137 |  137 |    3 |    7 |        3 |
|  137 |  137 |    3 |    8 |        3 |
|  137 |  137 |    3 |    9 |        3 |
|  138 |  138 |    1 |    1 |        3 |
|  138 |  138 |    1 |    2 |        3 |
|  138 |  138 |    1 |    3 |        3 |
|  138 |  138 |    1 |    4 |        3 |
|  138 |  138 |    2 |    1 |        3 |
|  138 |  138 |    2 |    2 |        3 |
|  138 |  138 |    2 |    3 |        3 |
|  138 |  138 |    2 |    4 |        3 |
|  140 |  140 |    1 |    1 |        3 |
|  140 |  140 |    1 |    2 |        3 |
|  140 |  140 |    1 |    3 |        3 |
|  140 |  140 |    1 |    4 |        3 |
|  140 |  140 |    1 |    5 |        3 |
|  140 |  140 |    1 |    6 |        3 |
|  140 |  140 |    1 |    7 |        3 |
|  140 |  140 |    2 |    1 |        3 |
|  140 |  140 |    2 |    2 |        3 |
|  140 |  140 |    2 |    3 |        3 |
|  140 |  140 |    2 |    4 |        3 |
|  140 |  140 |    2 |    5 |        3 |
|  140 |  140 |    2 |    6 |        3 |
|  140 |  140 |    2 |    7 |        3 |
|  145 |  145 |    1 |    1 |        3 |
|  145 |  145 |    1 |    2 |        3 |
|  145 |  145 |    1 |    3 |        3 |
|  145 |  145 |    1 |    4 |        3 |
|  145 |  145 |    1 |    5 |        3 |
|  145 |  145 |    1 |    6 |        3 |
|  145 |  145 |    1 |    7 |        3 |
|  145 |  145 |    1 |    8 |        3 |
|  145 |  145 |    1 |    9 |        3 |
|  145 |  145 |    1 |   10 |        3 |
|  145 |  145 |    1 |   11 |        3 |
|  145 |  145 |    2 |    1 |        3 |
|  145 |  145 |    2 |    2 |        3 |
|  145 |  145 |    2 |    3 |        3 |
|  145 |  145 |    2 |    4 |        3 |
|  145 |  145 |    2 |    5 |        3 |
|  145 |  145 |    2 |    6 |        3 |
|  145 |  145 |    2 |    7 |        3 |
|  145 |  145 |    2 |    8 |        3 |
|  145 |  145 |    2 |    9 |        3 |
|  145 |  145 |    2 |   10 |        3 |
|  145 |  145 |    2 |   11 |        3 |
|  146 |  146 |    1 |    1 |        3 |
|  146 |  146 |    1 |    2 |        3 |
|  146 |  146 |    1 |    3 |        3 |
|  146 |  146 |    1 |    4 |        3 |
|  146 |  146 |    1 |    5 |        3 |
|  146 |  146 |    1 |    6 |        3 |
|  146 |  146 |    1 |    7 |        3 |
|  146 |  146 |    1 |    8 |        3 |
|  146 |  146 |    1 |    9 |        3 |
|  146 |  146 |    1 |   10 |        3 |
|  146 |  146 |    1 |   11 |        3 |
|  146 |  146 |    1 |   12 |        3 |
|  146 |  146 |    1 |   13 |        3 |
|  146 |  146 |    1 |   14 |        3 |
|  146 |  146 |    1 |   15 |        3 |
|  146 |  146 |    1 |   16 |        3 |
|  146 |  146 |    2 |    1 |        3 |
|  146 |  146 |    2 |    2 |        3 |
|  146 |  146 |    2 |    3 |        3 |
|  146 |  146 |    2 |    4 |        3 |
|  146 |  146 |    2 |    5 |        3 |
|  146 |  146 |    2 |    6 |        3 |
|  146 |  146 |    2 |    7 |        3 |
|  146 |  146 |    2 |    8 |        3 |
|  146 |  146 |    2 |    9 |        3 |
|  146 |  146 |    2 |   10 |        3 |
|  146 |  146 |    2 |   11 |        3 |
|  146 |  146 |    2 |   12 |        3 |
|  146 |  146 |    2 |   13 |        3 |
|  146 |  146 |    2 |   14 |        3 |
|  146 |  146 |    2 |   15 |        3 |
|  146 |  146 |    2 |   16 |        3 |
|  146 |  146 |    3 |    1 |        3 |
|  146 |  146 |    3 |    2 |        3 |
|  146 |  146 |    3 |    3 |        3 |
|  146 |  146 |    3 |    4 |        3 |
|  146 |  146 |    3 |    5 |        3 |
|  146 |  146 |    3 |    6 |        3 |
|  146 |  146 |    3 |    7 |        3 |
|  146 |  146 |    3 |    8 |        3 |
|  146 |  146 |    3 |    9 |        3 |
|  146 |  146 |    3 |   10 |        3 |
|  146 |  146 |    3 |   11 |        3 |
|  146 |  146 |    3 |   12 |        3 |
|  146 |  146 |    3 |   13 |        3 |
|  146 |  146 |    3 |   14 |        3 |
|  146 |  146 |    3 |   15 |        3 |
|  146 |  146 |    3 |   16 |        3 |
|  146 |  146 |    4 |    1 |        3 |
|  146 |  146 |    4 |    2 |        3 |
|  146 |  146 |    4 |    3 |        3 |
|  146 |  146 |    4 |    4 |        3 |
|  146 |  146 |    4 |    5 |        3 |
|  146 |  146 |    4 |    6 |        3 |
|  146 |  146 |    4 |    7 |        3 |
|  146 |  146 |    4 |    8 |        3 |
|  146 |  146 |    4 |    9 |        3 |
|  146 |  146 |    4 |   10 |        3 |
|  146 |  146 |    4 |   11 |        3 |
|  146 |  146 |    4 |   12 |        3 |
|  146 |  146 |    4 |   13 |        3 |
|  146 |  146 |    4 |   14 |        3 |
|  146 |  146 |    4 |   15 |        3 |
|  146 |  146 |    4 |   16 |        3 |
|  146 |  146 |    5 |    1 |        3 |
|  146 |  146 |    5 |    2 |        3 |
|  146 |  146 |    5 |    3 |        3 |
|  146 |  146 |    5 |    4 |        3 |
|  146 |  146 |    5 |    5 |        3 |
|  146 |  146 |    5 |    6 |        3 |
|  146 |  146 |    5 |    7 |        3 |
|  146 |  146 |    5 |    8 |        3 |
|  146 |  146 |    5 |    9 |        3 |
|  146 |  146 |    5 |   10 |        3 |
|  146 |  146 |    5 |   11 |        3 |
|  146 |  146 |    5 |   12 |        3 |
|  146 |  146 |    5 |   13 |        3 |
|  146 |  146 |    5 |   14 |        3 |
|  146 |  146 |    5 |   15 |        3 |
|  146 |  146 |    5 |   16 |        3 |
|  146 |  146 |    9 |    1 |        3 |
|  146 |  146 |    9 |    2 |        3 |
|  146 |  146 |    9 |    3 |        3 |
|  146 |  146 |    9 |    4 |        3 |
|  146 |  146 |    9 |    5 |        3 |
|  146 |  146 |    9 |    6 |        3 |
|  146 |  146 |    9 |    7 |        3 |
|  146 |  146 |    9 |    8 |        3 |
|  146 |  146 |    9 |    9 |        3 |
|  146 |  146 |    9 |   10 |        3 |
|  146 |  146 |    9 |   11 |        3 |
|  146 |  146 |    9 |   12 |        3 |
|  146 |  146 |    9 |   13 |        3 |
|  146 |  146 |    9 |   14 |        3 |
|  146 |  146 |    9 |   15 |        3 |
|  146 |  146 |    9 |   16 |        3 |
|  146 |  146 |   12 |    1 |        3 |
|  146 |  146 |   12 |    2 |        3 |
|  146 |  146 |   12 |    3 |        3 |
|  146 |  146 |   12 |    4 |        3 |
|  146 |  146 |   12 |    5 |        3 |
|  146 |  146 |   12 |    6 |        3 |
|  146 |  146 |   12 |    7 |        3 |
|  146 |  146 |   12 |    8 |        3 |
|  146 |  146 |   12 |    9 |        3 |
|  146 |  146 |   12 |   10 |        3 |
|  146 |  146 |   12 |   11 |        3 |
|  146 |  146 |   12 |   12 |        3 |
|  146 |  146 |   12 |   13 |        3 |
|  146 |  146 |   12 |   14 |        3 |
|  146 |  146 |   12 |   15 |        3 |
|  146 |  146 |   12 |   16 |        3 |
|  147 |  147 |    1 |    1 |        3 |
|  147 |  147 |    1 |    2 |        3 |
|  148 |  148 |    1 |    1 |        3 |
|  148 |  148 |    1 |    2 |        3 |
|  148 |  148 |    1 |    3 |        3 |
|  148 |  148 |    1 |    4 |        3 |
|  148 |  148 |    1 |    5 |        3 |
|  148 |  148 |    1 |    6 |        3 |
|  148 |  148 |    1 |    7 |        3 |
|  148 |  148 |    2 |    1 |        3 |
|  148 |  148 |    2 |    2 |        3 |
|  148 |  148 |    2 |    3 |        3 |
|  148 |  148 |    2 |    4 |        3 |
|  148 |  148 |    2 |    5 |        3 |
|  148 |  148 |    2 |    6 |        3 |
|  148 |  148 |    2 |    7 |        3 |
|  148 |  148 |    3 |    1 |        3 |
|  148 |  148 |    3 |    2 |        3 |
|  148 |  148 |    3 |    3 |        3 |
|  148 |  148 |    3 |    4 |        3 |
|  148 |  148 |    3 |    5 |        3 |
|  148 |  148 |    3 |    6 |        3 |
|  148 |  148 |    3 |    7 |        3 |
|  148 |  148 |    4 |    1 |        3 |
|  148 |  148 |    4 |    2 |        3 |
|  148 |  148 |    4 |    3 |        3 |
|  148 |  148 |    4 |    4 |        3 |
|  148 |  148 |    4 |    5 |        3 |
|  148 |  148 |    4 |    6 |        3 |
|  148 |  148 |    4 |    7 |        3 |
|  149 |  149 |    1 |    1 |        3 |
|  149 |  149 |    1 |    2 |        3 |
|  149 |  149 |    1 |    3 |        3 |
|  149 |  149 |    1 |    4 |        3 |
|  149 |  149 |    1 |    5 |        3 |
|  149 |  149 |    2 |    1 |        3 |
|  149 |  149 |    2 |    2 |        3 |
|  149 |  149 |    2 |    3 |        3 |
|  149 |  149 |    2 |    4 |        3 |
|  149 |  149 |    2 |    5 |        3 |
|  150 |  150 |    1 |    1 |        3 |
|  150 |  150 |    1 |    2 |        3 |
|  150 |  150 |    1 |    3 |        3 |
|  150 |  150 |    1 |    4 |        3 |
