mysql> select a.fs_id,a.mem_id,b.mem_id,a.income1+a.income2+a.income3+a.income4 as aCY,b.income1+b.income2+b.income3+b.income4 as bCY from income a,income b where a.fs_id=b.fs_id and a.mem_id<>b.mem_id and( a.income1=b.income1 or a.income2=b.income2 or a.income3=b.income3 or a.income4=b.income4) and a.fm_mm=1 and b.fm_mm=1 and a.mem_id>b.mem_id;
+-------+--------+--------+------+-------+
| fs_id | mem_id | mem_id | aCY  | bCY   |
|  3397 |      3 |      1 |     3 |  301 |   290 |
|  3397 |      3 |      2 |     3 |  301 |   215 |
|  3397 |      2 |      1 |     3 |  215 |   290 |
|  3397 |      3 |      1 |     1 |  301 |   290 |
|  3397 |      3 |      2 |     1 |  301 |   215 |
|  3397 |      3 |      1 |     2 |  301 |   290 |
|  3397 |      3 |      2 |     2 |  301 |   215 |
|  3397 |      2 |      1 |     2 |  215 |   290 |
|  3400 |      2 |      1 |     3 |  290 |   645 |
|  3400 |      2 |      1 |     1 |  290 |   645 |
|  3400 |      2 |      1 |     2 |  290 |   645 |
|  3402 |      2 |      1 |     3 |  151 |   318 |
|  3402 |      2 |      1 |     1 |  151 |   318 |
|  3402 |      2 |      1 |     2 |  151 |   318 |
|  3403 |      2 |      1 |     3 |  270 |   205 |
|  3403 |      2 |      1 |     1 |  270 |   205 |
|  3403 |      2 |      1 |     2 |  270 |   205 |
|  3404 |      2 |      1 |     1 |  180 |   160 |
|  3404 |      3 |      1 |     3 |  150 |   160 |
|  3404 |      3 |      2 |     3 |  150 |   180 |
|  3404 |      2 |      1 |     3 |  180 |   160 |
|  3404 |      3 |      1 |     1 |  150 |   160 |
|  3404 |      3 |      2 |     1 |  150 |   180 |
|  3404 |      3 |      1 |     2 |  150 |   160 |
|  3404 |      3 |      2 |     2 |  150 |   180 |
|  3404 |      2 |      1 |     2 |  180 |   160 |
|  3406 |      2 |      1 |     3 |  151 |   323 |
|  3406 |      2 |      1 |     1 |  151 |   323 |
|  3406 |      2 |      1 |     2 |  151 |   323 |
|  3408 |      2 |      1 |     3 |  183 |   215 |
|  3408 |      2 |      1 |     1 |  183 |   215 |
|  3408 |      2 |      1 |     2 |  183 |   215 |
|  3409 |      2 |      1 |     3 |    0 |   968 |
|  3409 |      2 |      1 |     1 |    0 |   968 |
|  3409 |      2 |      1 |     2 |    0 |   968 |
|  3410 |      2 |      1 |     1 |  264 |   268 |
|  3410 |      2 |      1 |     2 |  264 |   268 |
|  3410 |      4 |      1 |     3 |  269 |   268 |
|  3410 |      4 |      3 |     3 |  269 |   268 |
|  3410 |      4 |      2 |     3 |  269 |   264 |
|  3410 |      3 |      1 |     1 |  268 |   268 |
|  3410 |      3 |      2 |     1 |  268 |   264 |
|  3410 |      3 |      1 |     2 |  268 |   268 |
|  3410 |      3 |      2 |     2 |  268 |   264 |
|  3410 |      3 |      1 |     3 |  268 |   268 |
|  3410 |      3 |      2 |     3 |  268 |   264 |
|  3410 |      4 |      1 |     1 |  269 |   268 |
|  3410 |      4 |      2 |     1 |  269 |   264 |
|  3410 |      4 |      3 |     1 |  269 |   268 |
|  3410 |      4 |      1 |     2 |  269 |   268 |
|  3410 |      4 |      2 |     2 |  269 |   264 |
|  3410 |      4 |      3 |     2 |  269 |   268 |
|  3410 |      2 |      1 |     3 |  264 |   268 |
|  3411 |      2 |      1 |     1 |  619 |   192 |
|  3411 |      2 |      1 |     2 |  619 |   192 |
|  3411 |      4 |      1 |     3 |  215 |   192 |
|  3411 |      4 |      3 |     3 |  215 |   161 |
|  3411 |      4 |      2 |     3 |  215 |   619 |
|  3411 |      3 |      1 |     1 |  161 |   192 |
|  3411 |      3 |      2 |     1 |  161 |   619 |
|  3411 |      3 |      1 |     2 |  161 |   192 |
|  3411 |      3 |      2 |     2 |  161 |   619 |
|  3411 |      3 |      1 |     3 |  161 |   192 |
|  3411 |      3 |      2 |     3 |  161 |   619 |
|  3411 |      4 |      1 |     1 |  215 |   192 |
|  3411 |      4 |      2 |     1 |  215 |   619 |
|  3411 |      4 |      3 |     1 |  215 |   161 |
|  3411 |      4 |      1 |     2 |  215 |   192 |
|  3411 |      4 |      2 |     2 |  215 |   619 |
|  3411 |      4 |      3 |     2 |  215 |   161 |
|  3411 |      2 |      1 |     3 |  619 |   192 |
|  3419 |      2 |      1 |     3 |  267 |   560 |
|  3419 |      2 |      1 |     1 |  267 |   560 |
|  3419 |      2 |      1 |     2 |  267 |   560 |
|  3429 |      2 |      1 |     3 |    0 |   240 |
|  3429 |      2 |      1 |     1 |    0 |   200 |
|  3429 |      2 |      1 |     2 |    0 |   240 |
|  3433 |      2 |      1 |     3 |  678 |   323 |
|  3433 |      2 |      1 |     1 |  678 |   323 |
|  3433 |      2 |      1 |     2 |  678 |   323 |
|  3439 |      2 |      1 |     3 |  268 |   374 |
|  3439 |      2 |      1 |     1 |  268 |   374 |
|  3439 |      2 |      1 |     2 |  268 |   374 |
|  3440 |      2 |      1 |     3 |  377 |   696 |
|  3440 |      2 |      1 |     1 |  377 |   696 |
|  3440 |      2 |      1 |     2 |  377 |   696 |
|  3442 |      5 |      1 |     3 |  481 |   279 |
|  3442 |      5 |      1 |     2 |  481 |   279 |
|  3442 |      5 |      1 |     1 |  481 |   279 |
|  3443 |      2 |      1 |     3 |  320 |   484 |
|  3443 |      2 |      1 |     1 |  320 |   484 |
|  3443 |      2 |      1 |     2 |  320 |   484 |
|  3444 |      2 |      1 |     1 |  150 |   130 |
|  3444 |      3 |      1 |     3 |  150 |   130 |
|  3444 |      3 |      2 |     3 |  150 |   150 |
|  3444 |      2 |      1 |     3 |  150 |   130 |
|  3444 |      3 |      1 |     1 |  150 |   130 |
|  3444 |      3 |      2 |     1 |  150 |   150 |
|  3444 |      3 |      1 |     2 |  150 |   130 |
|  3444 |      3 |      2 |     2 |  150 |   150 |
|  3444 |      2 |      1 |     2 |  150 |   130 |
|  3445 |      2 |      1 |     3 |  450 |   100 |
|  3445 |      2 |      1 |     1 |  450 |   100 |
|  3445 |      2 |      1 |     2 |  450 |   100 |
|  3446 |      2 |      1 |     1 |  250 |   232 |
|  3446 |      3 |      1 |     3 |  250 |   232 |
|  3446 |      3 |      2 |     3 |  250 |   250 |
|  3446 |      2 |      1 |     3 |  250 |   232 |
|  3446 |      3 |      1 |     1 |  250 |   232 |
|  3446 |      3 |      2 |     1 |  250 |   250 |
|  3446 |      3 |      1 |     2 |  250 |   232 |
|  3446 |      3 |      2 |     2 |  250 |   250 |
|  3446 |      2 |      1 |     2 |  250 |   232 |
|  3447 |      5 |      1 |     3 |  120 |   150 |
|  3447 |      5 |      2 |     3 |  120 |   150 |
|  3447 |      5 |      3 |     3 |  120 |   268 |
|  3447 |      5 |      4 |     3 |  120 |   120 |
|  3447 |      2 |      1 |     1 |  150 |   150 |
|  3447 |      2 |      1 |     2 |  150 |   150 |
|  3447 |      2 |      1 |     3 |  150 |   150 |
|  3447 |      3 |      1 |     1 |  268 |   150 |
|  3447 |      3 |      2 |     1 |  268 |   150 |
|  3447 |      3 |      2 |     2 |  268 |   150 |
|  3447 |      3 |      1 |     2 |  268 |   150 |
|  3447 |      3 |      1 |     3 |  268 |   150 |
|  3447 |      3 |      2 |     3 |  268 |   150 |
|  3447 |      4 |      1 |     1 |  120 |   150 |
|  3447 |      4 |      2 |     1 |  120 |   150 |
|  3447 |      4 |      3 |     1 |  120 |   268 |
|  3447 |      4 |      2 |     2 |  120 |   150 |
|  3447 |      4 |      3 |     2 |  120 |   268 |
|  3447 |      4 |      1 |     2 |  120 |   150 |
|  3447 |      4 |      1 |     3 |  120 |   150 |
|  3447 |      4 |      2 |     3 |  120 |   150 |
|  3447 |      4 |      3 |     3 |  120 |   268 |
|  3447 |      5 |      1 |     1 |  120 |   150 |
|  3447 |      5 |      2 |     1 |  120 |   150 |
|  3447 |      5 |      3 |     1 |  120 |   268 |
|  3447 |      5 |      4 |     1 |  120 |   120 |
|  3447 |      5 |      2 |     2 |  120 |   150 |
|  3447 |      5 |      3 |     2 |  120 |   268 |
|  3447 |      5 |      4 |     2 |  120 |   120 |
|  3447 |      5 |      1 |     2 |  120 |   150 |
|  3454 |      2 |      1 |     1 |  150 |   150 |
|  3454 |      3 |      1 |     3 |  120 |   150 |
|  3454 |      3 |      2 |     3 |  120 |   150 |
|  3454 |      2 |      1 |     3 |  150 |   150 |
|  3454 |      3 |      1 |     1 |  120 |   150 |
|  3454 |      3 |      2 |     1 |  120 |   150 |
|  3454 |      3 |      1 |     2 |  120 |   150 |
|  3454 |      3 |      2 |     2 |  120 |   150 |
|  3454 |      2 |      1 |     2 |  150 |   150 |
|  3457 |      2 |      1 |     3 |  527 |  1291 |
|  3457 |      2 |      1 |     1 |  527 |  1291 |
|  3457 |      2 |      1 |     2 |  527 |  1291 |
|  3465 |      2 |      1 |     3 |  534 |   537 |
|  3465 |      2 |      1 |     1 |  534 |   537 |
|  3465 |      2 |      1 |     2 |  534 |   537 |
|  3470 |      2 |      1 |     3 |  845 |   376 |
|  3470 |      2 |      1 |     1 |  845 |   376 |
|  3470 |      2 |      1 |     2 |  845 |   376 |
|  3472 |      2 |      1 |     1 |  200 |   300 |
|  3472 |      2 |      1 |     2 |  200 |   300 |
|  3472 |      2 |      1 |     3 |  200 |   300 |
|  3472 |      3 |      2 |     1 |  200 |   200 |
|  3472 |      3 |      1 |     1 |  200 |   300 |
|  3472 |      3 |      2 |     2 |  200 |   200 |
|  3472 |      3 |      1 |     2 |  200 |   300 |
|  3472 |      3 |      2 |     3 |  200 |   200 |
|  3472 |      3 |      1 |     3 |  200 |   300 |
|  3472 |      4 |      2 |     1 |  150 |   200 |
|  3472 |      4 |      3 |     1 |  150 |   200 |
|  3472 |      4 |      1 |     1 |  150 |   300 |
|  3472 |      4 |      2 |     2 |  150 |   200 |
|  3472 |      4 |      3 |     2 |  150 |   200 |
|  3472 |      4 |      1 |     2 |  150 |   300 |
|  3472 |      4 |      2 |     3 |  150 |   200 |
|  3472 |      4 |      3 |     3 |  150 |   200 |
|  3472 |      4 |      1 |     3 |  150 |   300 |
|  3474 |      2 |      1 |     3 |  160 |   500 |
|  3474 |      2 |      1 |     1 |  160 |   500 |
|  3474 |      2 |      1 |     2 |  160 |   500 |
|  3476 |      2 |      1 |     1 |  120 |   100 |
|  3476 |      3 |      1 |     3 |  120 |   100 |
|  3476 |      3 |      2 |     3 |  120 |   120 |
|  3476 |      2 |      1 |     3 |  120 |   100 |
|  3476 |      3 |      1 |     1 |  120 |   100 |
|  3476 |      3 |      2 |     1 |  120 |   120 |
|  3476 |      3 |      1 |     2 |  120 |   100 |
|  3476 |      3 |      2 |     2 |  120 |   120 |
|  3476 |      2 |      1 |     2 |  120 |   100 |
|  3481 |      2 |      1 |     3 |    0 |  2928 |
|  3481 |      2 |      1 |     1 |    0 |  2928 |
|  3481 |      2 |      1 |     2 |    0 |  2928 |
|  3482 |      2 |      1 |     1 |    0 |   350 |
|  3482 |      2 |      1 |     2 |    0 |   350 |
|  3482 |      2 |      1 |     3 |    0 |   350 |
|  3488 |      2 |      1 |     1 |    0 |  3760 |
|  3488 |      2 |      1 |     2 |    0 |  3760 |
|  3488 |      2 |      1 |     3 |    0 |  3760 |
|  3488 |      3 |      2 |     1 | 1129 |     0 |
|  3488 |      3 |      1 |     1 | 1129 |  3760 |
|  3488 |      3 |      2 |     2 | 1129 |     0 |
|  3488 |      3 |      1 |     2 | 1129 |  3760 |
|  3488 |      4 |      2 |     3 |    0 |     0 |
|  3488 |      4 |      1 |     3 |    0 |  3760 |
|  3488 |      4 |      3 |     3 |    0 |  1129 |
|  3488 |      4 |      2 |     1 |    0 |     0 |
|  3488 |      4 |      3 |     1 |    0 |  1129 |
|  3488 |      4 |      1 |     1 |    0 |  3760 |
|  3488 |      4 |      2 |     2 |    0 |     0 |
|  3488 |      4 |      3 |     2 |    0 |  1129 |
|  3488 |      4 |      1 |     2 |    0 |  3760 |
|  3488 |      3 |      2 |     3 | 1129 |     0 |
|  3488 |      3 |      1 |     3 | 1129 |  3760 |
|  3490 |      2 |      1 |     1 | 1069 |  5222 |
|  3490 |      2 |      1 |     2 | 1069 |  5222 |
|  3490 |      4 |      1 |     3 |    0 |  5222 |
|  3490 |      4 |      3 |     3 |    0 |  1676 |
|  3490 |      4 |      2 |     3 |    0 |  1069 |
|  3490 |      3 |      1 |     1 | 1676 |  5222 |
|  3490 |      3 |      2 |     1 | 1676 |  1069 |
|  3490 |      3 |      1 |     2 | 1676 |  5222 |
|  3490 |      3 |      2 |     2 | 1676 |  1069 |
|  3490 |      3 |      1 |     3 | 1676 |  5222 |
|  3490 |      3 |      2 |     3 | 1676 |  1069 |
|  3490 |      4 |      1 |     1 |    0 |  5222 |
|  3490 |      4 |      2 |     1 |    0 |  1069 |
|  3490 |      4 |      3 |     1 |    0 |  1676 |
|  3490 |      4 |      1 |     2 |    0 |  5222 |
|  3490 |      4 |      2 |     2 |    0 |  1069 |
|  3490 |      4 |      3 |     2 |    0 |  1676 |
|  3490 |      2 |      1 |     3 | 1069 |  5222 |
|  3491 |      2 |      1 |     1 |  855 |  2000 |
|  3491 |      2 |      1 |     3 |  855 |  2000 |
|  3491 |      2 |      1 |     2 |  855 |  2000 |
|  3492 |      5 |      1 |     1 |    0 |  2000 |
|  3492 |      5 |      2 |     1 |    0 |     0 |
|  3492 |      5 |      3 |     1 |    0 |  1664 |
|  3492 |      5 |      4 |     1 |    0 |  1860 |
|  3492 |     11 |      5 |     3 | 2080 |     0 |
|  3492 |     11 |      6 |     3 | 2080 |     0 |
|  3492 |     11 |      7 |     3 | 2080 |     0 |
|  3492 |     11 |      8 |     3 | 2080 |     0 |
|  3492 |     11 |      9 |     3 | 2080 |     0 |
|  3492 |     11 |      1 |     3 | 2080 |  2000 |
|  3492 |     11 |      2 |     3 | 2080 |     0 |
|  3492 |     11 |      3 |     3 | 2080 |  1664 |
|  3492 |     11 |      4 |     3 | 2080 |  1860 |
|  3492 |     11 |     10 |     3 | 2080 |  1426 |
|  3492 |      5 |      1 |     3 |    0 |  2000 |
|  3492 |      5 |      2 |     3 |    0 |     0 |
|  3492 |      5 |      3 |     3 |    0 |  1664 |
|  3492 |      5 |      4 |     3 |    0 |  1860 |
|  3492 |      6 |      5 |     1 |    0 |     0 |
|  3492 |      6 |      1 |     1 |    0 |  2000 |
|  3492 |      6 |      2 |     1 |    0 |     0 |
|  3492 |      6 |      3 |     1 |    0 |  1664 |
|  3492 |      6 |      4 |     1 |    0 |  1860 |
|  3492 |      6 |      1 |     2 |    0 |  2000 |
|  3492 |      6 |      2 |     2 |    0 |     0 |
|  3492 |      6 |      3 |     2 |    0 |  1664 |
|  3492 |      6 |      4 |     2 |    0 |  1860 |
|  3492 |      6 |      5 |     2 |    0 |     0 |
|  3492 |      6 |      5 |     3 |    0 |     0 |
|  3492 |      6 |      1 |     3 |    0 |  2000 |
|  3492 |      6 |      2 |     3 |    0 |     0 |
|  3492 |      6 |      3 |     3 |    0 |  1664 |
|  3492 |      6 |      4 |     3 |    0 |  1860 |
|  3492 |      7 |      5 |     1 |    0 |     0 |
|  3492 |      7 |      6 |     1 |    0 |     0 |
|  3492 |      7 |      1 |     1 |    0 |  2000 |
|  3492 |      7 |      2 |     1 |    0 |     0 |
|  3492 |      7 |      3 |     1 |    0 |  1664 |
|  3492 |      7 |      4 |     1 |    0 |  1860 |
|  3492 |      7 |      6 |     2 |    0 |     0 |
|  3492 |      7 |      1 |     2 |    0 |  2000 |
|  3492 |      7 |      2 |     2 |    0 |     0 |
|  3492 |      7 |      3 |     2 |    0 |  1664 |
|  3492 |      7 |      4 |     2 |    0 |  1860 |
|  3492 |      7 |      5 |     2 |    0 |     0 |
|  3492 |      7 |      5 |     3 |    0 |     0 |
|  3492 |      7 |      6 |     3 |    0 |     0 |
|  3492 |      7 |      1 |     3 |    0 |  2000 |
|  3492 |      7 |      2 |     3 |    0 |     0 |
|  3492 |      7 |      3 |     3 |    0 |  1664 |
|  3492 |      7 |      4 |     3 |    0 |  1860 |
|  3492 |      8 |      5 |     1 |    0 |     0 |
|  3492 |      8 |      6 |     1 |    0 |     0 |
|  3492 |      8 |      7 |     1 |    0 |     0 |
|  3492 |      8 |      1 |     1 |    0 |  2000 |
|  3492 |      8 |      2 |     1 |    0 |     0 |
|  3492 |      8 |      3 |     1 |    0 |  1664 |
|  3492 |      8 |      4 |     1 |    0 |  1860 |
|  3492 |      8 |      6 |     2 |    0 |     0 |
|  3492 |      8 |      7 |     2 |    0 |     0 |
|  3492 |      8 |      1 |     2 |    0 |  2000 |
|  3492 |      8 |      2 |     2 |    0 |     0 |
|  3492 |      8 |      3 |     2 |    0 |  1664 |
|  3492 |      8 |      4 |     2 |    0 |  1860 |
|  3492 |      8 |      5 |     2 |    0 |     0 |
|  3492 |      8 |      5 |     3 |    0 |     0 |
|  3492 |      8 |      6 |     3 |    0 |     0 |
|  3492 |      8 |      7 |     3 |    0 |     0 |
|  3492 |      8 |      1 |     3 |    0 |  2000 |
|  3492 |      8 |      2 |     3 |    0 |     0 |
|  3492 |      8 |      3 |     3 |    0 |  1664 |
|  3492 |      8 |      4 |     3 |    0 |  1860 |
|  3492 |      9 |      5 |     1 |    0 |     0 |
|  3492 |      9 |      6 |     1 |    0 |     0 |
|  3492 |      9 |      7 |     1 |    0 |     0 |
|  3492 |      9 |      8 |     1 |    0 |     0 |
|  3492 |      9 |      1 |     1 |    0 |  2000 |
|  3492 |      9 |      2 |     1 |    0 |     0 |
|  3492 |      9 |      3 |     1 |    0 |  1664 |
|  3492 |      9 |      4 |     1 |    0 |  1860 |
|  3492 |      9 |      6 |     2 |    0 |     0 |
|  3492 |      9 |      7 |     2 |    0 |     0 |
|  3492 |      9 |      8 |     2 |    0 |     0 |
|  3492 |      9 |      1 |     2 |    0 |  2000 |
|  3492 |      9 |      2 |     2 |    0 |     0 |
|  3492 |      9 |      3 |     2 |    0 |  1664 |
|  3492 |      9 |      4 |     2 |    0 |  1860 |
|  3492 |      9 |      5 |     2 |    0 |     0 |
|  3492 |      9 |      5 |     3 |    0 |     0 |
|  3492 |      9 |      6 |     3 |    0 |     0 |
|  3492 |      9 |      7 |     3 |    0 |     0 |
|  3492 |      9 |      8 |     3 |    0 |     0 |
|  3492 |      9 |      1 |     3 |    0 |  2000 |
|  3492 |      9 |      2 |     3 |    0 |     0 |
|  3492 |      9 |      3 |     3 |    0 |  1664 |
|  3492 |      9 |      4 |     3 |    0 |  1860 |
|  3492 |      2 |      1 |     1 |    0 |  2000 |
|  3492 |      2 |      1 |     2 |    0 |  2000 |
|  3492 |      2 |      1 |     3 |    0 |  2000 |
|  3492 |      3 |      1 |     1 | 1664 |  2000 |
|  3492 |      3 |      2 |     1 | 1664 |     0 |
|  3492 |      3 |      1 |     2 | 1664 |  2000 |
|  3492 |      3 |      2 |     2 | 1664 |     0 |
|  3492 |      3 |      1 |     3 | 1664 |  2000 |
|  3492 |      3 |      2 |     3 | 1664 |     0 |
|  3492 |      4 |      1 |     1 | 1860 |  2000 |
|  3492 |      4 |      2 |     1 | 1860 |     0 |
|  3492 |      4 |      3 |     1 | 1860 |  1664 |
|  3492 |      4 |      1 |     2 | 1860 |  2000 |
|  3492 |      4 |      2 |     2 | 1860 |     0 |
|  3492 |      4 |      3 |     2 | 1860 |  1664 |
|  3492 |      4 |      1 |     3 | 1860 |  2000 |
|  3492 |      4 |      2 |     3 | 1860 |     0 |
|  3492 |      4 |      3 |     3 | 1860 |  1664 |
|  3492 |     10 |      5 |     1 | 1426 |     0 |
|  3492 |     10 |      6 |     1 | 1426 |     0 |
|  3492 |     10 |      7 |     1 | 1426 |     0 |
|  3492 |     10 |      8 |     1 | 1426 |     0 |
|  3492 |     10 |      9 |     1 | 1426 |     0 |
|  3492 |     10 |      1 |     1 | 1426 |  2000 |
|  3492 |     10 |      2 |     1 | 1426 |     0 |
|  3492 |     10 |      3 |     1 | 1426 |  1664 |
|  3492 |     10 |      4 |     1 | 1426 |  1860 |
|  3492 |     10 |      6 |     2 | 1426 |     0 |
|  3492 |     10 |      7 |     2 | 1426 |     0 |
|  3492 |     10 |      8 |     2 | 1426 |     0 |
|  3492 |     10 |      9 |     2 | 1426 |     0 |
|  3492 |     10 |      1 |     2 | 1426 |  2000 |
|  3492 |     10 |      2 |     2 | 1426 |     0 |
|  3492 |     10 |      3 |     2 | 1426 |  1664 |
|  3492 |     10 |      4 |     2 | 1426 |  1860 |
|  3492 |     10 |      5 |     2 | 1426 |     0 |
|  3492 |     10 |      5 |     3 | 1426 |     0 |
|  3492 |     10 |      6 |     3 | 1426 |     0 |
|  3492 |     10 |      7 |     3 | 1426 |     0 |
|  3492 |     10 |      8 |     3 | 1426 |     0 |
|  3492 |     10 |      9 |     3 | 1426 |     0 |
|  3492 |     10 |      1 |     3 | 1426 |  2000 |
|  3492 |     10 |      2 |     3 | 1426 |     0 |
|  3492 |     10 |      3 |     3 | 1426 |  1664 |
