mysql> select CLASS_INCOMES,substring(i,1,4),sum(p*qt),nat_id from e2,incomeclass where fs_id=f group by CLASS_INCOMES,substring(i,1,4) order by nat_id,CLASS_INCOMES,substring(i,1,4);
+---------------+------------------+---------------+--------+
| CLASS_INCOMES | substring(i,1,4) | sum(p*qt)     | nat_id |
|            34 | 0117             |  1170.0049982 |      1 |
|            34 | 0118             |   547.2500018 |      1 |
|            34 | 0119             |   492.1850003 |      1 |
|            34 | 0121             |   625.5000032 |      1 |
|            34 | 0122             |   934.2100026 |      1 |
|            34 | 0220             |    95.7499992 |      1 |
|            34 | 0311             |  1894.0000003 |      1 |
|            34 | 0312             | 10422.5299994 |      1 |
|            34 | 0313             |   311.5999998 |      1 |
|            34 | 0314             |  1063.7000005 |      1 |
|            34 | 0321             |  1530.0000003 |      1 |
|            34 | 0322             |    47.6000000 |      1 |
|            34 | 0421             | 22050.0000000 |      1 |
|            34 | 0432             |  2654.5000001 |      1 |
|            34 | 0441             |   717.5000001 |      1 |
|            34 | 0442             |   112.0000000 |      1 |
|            34 | 0443             |    10.0000000 |      1 |
|            34 | 0451             |  1226.4999999 |      1 |
|            34 | 0452             |   133.2500000 |      1 |
|            34 | 0454             |   122.9499998 |      1 |
|            34 | 0511             |  1185.6800001 |      1 |
|            34 | 0520             |  2169.7600001 |      1 |
|            34 | 0532             |   354.8500000 |      1 |
|            34 | 0533             |   295.2500000 |      1 |
|            34 | 0540             |  1071.2050008 |      1 |
|            34 | 0551             |     5.0000000 |      1 |
|            34 | 0552             |   257.9100004 |      1 |
|            34 | 0561             |  2210.9600065 |      1 |
|            34 | 0562             |  4379.4999996 |      1 |
|            34 | 0611             |   417.6099999 |      1 |
|            34 | 0612             |    23.6300000 |      1 |
|            34 | 0613             |   147.0000000 |      1 |
|            34 | 0621             |   217.0000000 |      1 |
|            34 | 0622             |   165.0000000 |      1 |
|            34 | 0623             |   130.1500000 |      1 |
|            34 | 0721             |  1056.0799999 |      1 |
|            34 | 0722             | 11613.7250186 |      1 |
|            34 | 0723             |  1663.1000002 |      1 |
|            34 | 0724             |    16.4499999 |      1 |
|            34 | 0732             |    31.7500000 |      1 |
|            34 | 0733             |   390.0000000 |      1 |
|            34 | 0830             |  1977.7000018 |      1 |
|            34 | 0911             |   442.5000000 |      1 |
|            34 | 0915             |    33.5000000 |      1 |
|            34 | 0931             |   287.0500000 |      1 |
|            34 | 0932             |   274.0000000 |      1 |
|            34 | 0941             |   668.5000002 |      1 |
|            34 | 0951             |     7.7500000 |      1 |
|            34 | 0952             |    31.0999998 |      1 |
|            34 | 0954             |   424.0750006 |      1 |
|            34 | 1010             |   356.9999996 |      1 |
|            34 | 1020             |  1288.0000000 |      1 |
|            34 | 1111             |  1776.4400001 |      1 |
|            34 | 1112             |   882.4999976 |      1 |
|            34 | 1211             |  1685.8000011 |      1 |
|            34 | 1212             |   203.8000000 |      1 |
|            34 | 1213             |  6729.1399446 |      1 |
|            34 | 1231             |  1959.7500002 |      1 |
|            34 | 1232             |   690.0499995 |      1 |
|            34 | 1254             |   145.0000000 |      1 |
|            34 | 1320             |  5819.4999997 |      1 |
|            35 | 0313             |   415.9350002 |      1 |
|            35 | 0322             |    16.0000000 |      1 |
|            35 | 0421             | 29550.0000000 |      1 |
|            35 | 0431             |   539.6500000 |      1 |
|            35 | 0443             |    12.4000000 |      1 |
|            35 | 0453             |    27.5000010 |      1 |
|            35 | 0513             |    70.0000000 |      1 |
|            35 | 0533             |   559.5000000 |      1 |
|            35 | 0611             |   670.0599998 |      1 |
|            35 | 0612             |    43.4000000 |      1 |
|            35 | 0621             |   367.0000000 |      1 |
|            35 | 0623             |    52.0000000 |      1 |
|            35 | 0630             |   240.0000000 |      1 |
|            35 | 0713             |    35.0000000 |      1 |
|            35 | 0721             |  2965.7999999 |      1 |
|            35 | 0724             |     0.6000000 |      1 |
|            35 | 0732             |   110.0000000 |      1 |
|            35 | 0733             |   120.0000000 |      1 |
|            35 | 0734             |   160.0000000 |      1 |
|            35 | 0911             |   686.5000000 |      1 |
|            35 | 0914             |    43.5500000 |      1 |
|            35 | 0915             |    89.0000000 |      1 |
|            35 | 0934             |    20.0000000 |      1 |
|            35 | 0941             |   890.4999999 |      1 |
|            35 | 0951             |   142.2000000 |      1 |
|            35 | 0953             |    28.7000000 |      1 |
|            35 | 1010             |   200.0000000 |      1 |
|            35 | 1020             |  1144.4999997 |      1 |
|            35 | 1050             |   334.9999997 |      1 |
|            35 | 1212             |   137.6999999 |      1 |
|            35 | 1254             |    44.5000000 |      1 |
|            35 | 1310             |   176.2000000 |      1 |
|            35 | 1320             |  9291.0000000 |      1 |
|            36 | 0111             |  2121.1150003 |      1 |
|            36 | 0112             |  3049.8449998 |      1 |
|            36 | 0113             |  1157.4949999 |      1 |
|            36 | 0114             |  1119.6899991 |      1 |
|            36 | 0115             |   183.8950000 |      1 |
|            36 | 0116             |   590.9400009 |      1 |
|            36 | 0117             |   607.1650005 |      1 |
|            36 | 0118             |  1248.6100009 |      1 |
|            36 | 0119             |  1177.4949975 |      1 |
|            36 | 0121             |   247.2399995 |      1 |
|            36 | 0122             |  1185.6949944 |      1 |
|            36 | 0311             |   532.0000000 |      1 |
|            36 | 0312             |  7046.8300010 |      1 |
|            36 | 0313             |   288.7499996 |      1 |
|            36 | 0314             |  1927.3000033 |      1 |
|            36 | 0321             |  1194.4500000 |      1 |
|            36 | 0411             | 12360.0000000 |      1 |
|            36 | 0421             | 15150.0000000 |      1 |
|            36 | 0432             |  1097.9999999 |      1 |
|            36 | 0441             |   532.0000002 |      1 |
|            36 | 0442             |    87.0000000 |      1 |
|            36 | 0451             |   996.9999999 |      1 |
|            36 | 0452             |    92.7500004 |      1 |
|            36 | 0454             |    60.4100001 |      1 |
|            36 | 0511             |  2373.7900004 |      1 |
|            36 | 0512             |   501.9000002 |      1 |
|            36 | 0520             |  2425.5500022 |      1 |
|            36 | 0531             |  1255.3949999 |      1 |
|            36 | 0532             |   569.4600000 |      1 |
|            36 | 0533             |   285.5000000 |      1 |
|            36 | 0540             |  4402.0699984 |      1 |
|            36 | 0561             |  2072.3129986 |      1 |
|            36 | 0562             |  2457.8900001 |      1 |
|            36 | 0611             |   473.2000000 |      1 |
|            36 | 0612             |    24.9700000 |      1 |
|            36 | 0613             |   370.9999999 |      1 |
|            36 | 0621             |   549.9999999 |      1 |
|            36 | 0622             |    45.0000000 |      1 |
|            36 | 0623             |   180.0000000 |      1 |
|            36 | 0630             |   300.0000000 |      1 |
|            36 | 0721             |  1565.3000004 |      1 |
|            36 | 0722             |  6347.1999957 |      1 |
|            36 | 0723             |  2485.1499988 |      1 |
|            36 | 0724             |   472.3500014 |      1 |
|            36 | 0732             |    15.0000000 |      1 |
|            36 | 0820             |   910.2999999 |      1 |
|            36 | 0830             |  2404.7500006 |      1 |
|            36 | 0911             |   786.0000000 |      1 |
|            36 | 0914             |    21.7500000 |      1 |
|            36 | 0915             |    37.0000000 |      1 |
|            36 | 0933             |    81.7500000 |      1 |
|            36 | 0934             |    13.0000000 |      1 |
|            36 | 0941             |   475.6500001 |      1 |
|            36 | 0952             |    19.3999992 |      1 |
|            36 | 0953             |    18.0000000 |      1 |
|            36 | 0954             |   349.3999993 |      1 |
|            36 | 1050             |   125.0000000 |      1 |
|            36 | 1111             |  2763.6500006 |      1 |
|            36 | 1120             |    60.0000000 |      1 |
