
mysql> select nat_id,
    -> case when CLASS_INCOMES>15 then 15 when CLASS_INCOMES<0 then 0 else CLASS_INCOMES end as classIncome
    -> ,substring(i,1,4) as subProduct,sum(p*qt) as expenditure from e2,incomeclass where fs_id=f group by 
    -> case when CLASS_INCOMES>15 then 15 when CLASS_INCOMES<0 then 0 else CLASS_INCOMES end
    -> ,substring(i,1,4) order by nat_id,
    -> case when CLASS_INCOMES>15 then 15 when CLASS_INCOMES<0 then 0 else CLASS_INCOMES end
    -> ,substring(i,1,4);
+--------+-------------+------------+-----------------+
| nat_id | classIncome | subProduct | expenditure     |
|      2 |          13 | 0732       |    1337.0500007 |
|      2 |          13 | 0734       |     420.0000000 |
|      2 |          13 | 0736       |     132.5000000 |
|      2 |          13 | 0820       |    2015.1000001 |
|      2 |          13 | 0830       |    6107.2500016 |
|      2 |          13 | 0911       |    1362.2000000 |
|      2 |          13 | 0912       |      81.5000000 |
|      2 |          13 | 0913       |    1242.5000000 |
|      2 |          13 | 0914       |      93.8849999 |
|      2 |          13 | 0922       |      22.5800000 |
|      2 |          13 | 0923       |       4.0000000 |
|      2 |          13 | 0931       |     634.1900000 |
|      2 |          13 | 0933       |     209.0999999 |
|      2 |          13 | 0934       |      53.4300001 |
|      2 |          13 | 0941       |    1199.6000000 |
|      2 |          13 | 0942       |     225.0000000 |
|      2 |          13 | 0952       |     125.0000010 |
|      2 |          13 | 0953       |      13.5000000 |
|      2 |          13 | 0954       |    2131.9100038 |
|      2 |          13 | 0960       |     365.7000000 |
|      2 |          13 | 1010       |    6565.0000000 |
|      2 |          13 | 1020       |    3019.4999998 |
|      2 |          13 | 1030       |     100.0000000 |
|      2 |          13 | 1040       |    1890.0000000 |
|      2 |          13 | 1111       |    3934.7599972 |
|      2 |          13 | 1112       |     568.4500030 |
|      2 |          13 | 1211       |    1582.1000002 |
|      2 |          13 | 1212       |     223.1500001 |
|      2 |          13 | 1213       |    5559.5400046 |
|      2 |          13 | 1231       |    1203.6499992 |
|      2 |          13 | 1232       |    1613.1399994 |
|      2 |          13 | 1254       |     116.5000000 |
|      2 |          13 | 1262       |     174.0000000 |
|      2 |          13 | 1270       |    6089.2699998 |
|      2 |          13 | 1310       |    2053.9999999 |
|      2 |          13 | 1320       |   13843.2099999 |
|      2 |          14 | 0111       |    3153.7650059 |
|      2 |          14 | 0112       |    5272.7379986 |
|      2 |          14 | 0113       |    1537.1100002 |
|      2 |          14 | 0114       |    2170.9389976 |
|      2 |          14 | 0115       |     871.8390006 |
|      2 |          14 | 0116       |    1565.1879983 |
|      2 |          14 | 0117       |    2147.6749995 |
|      2 |          14 | 0118       |    1157.8600028 |
|      2 |          14 | 0119       |     803.2249997 |
|      2 |          14 | 0121       |     335.5549993 |
|      2 |          14 | 0122       |    1340.2000026 |
|      2 |          14 | 0220       |     496.0700017 |
|      2 |          14 | 0311       |     820.5000000 |
|      2 |          14 | 0312       |   17868.1599908 |
|      2 |          14 | 0313       |    1050.9500001 |
|      2 |          14 | 0314       |    1139.9500005 |
|      2 |          14 | 0321       |    2558.1000002 |
|      2 |          14 | 0322       |      12.3500000 |
|      2 |          14 | 0411       |   51140.0000001 |
|      2 |          14 | 0421       |      50.0000000 |
|      2 |          14 | 0431       |     376.4499999 |
|      2 |          14 | 0432       |    1134.2500000 |
|      2 |          14 | 0441       |    1058.0000001 |
|      2 |          14 | 0442       |    1052.9999998 |
|      2 |          14 | 0443       |       2.0000000 |
|      2 |          14 | 0451       |    1775.0000000 |
|      2 |          14 | 0452       |     256.0150004 |
|      2 |          14 | 0454       |      81.3700000 |
|      2 |          14 | 0511       |    4592.6649998 |
|      2 |          14 | 0512       |     694.3000001 |
|      2 |          14 | 0513       |       3.0000000 |
|      2 |          14 | 0520       |    2475.8399993 |
|      2 |          14 | 0531       |    2609.4400000 |
|      2 |          14 | 0532       |     919.3699999 |
|      2 |          14 | 0533       |     593.0000000 |
|      2 |          14 | 0540       |    3524.2000005 |
|      2 |          14 | 0552       |     586.2700010 |
|      2 |          14 | 0561       |    4735.0560005 |
|      2 |          14 | 0562       |    2244.8900008 |
|      2 |          14 | 0611       |     754.2200002 |
|      2 |          14 | 0612       |      98.6350000 |
|      2 |          14 | 0613       |     306.7000000 |
|      2 |          14 | 0621       |     250.0000000 |
|      2 |          14 | 0622       |     307.0000000 |
|      2 |          14 | 0623       |       5.5000000 |
|      2 |          14 | 0624       |     555.0000000 |
|      2 |          14 | 0630       |     200.0000000 |
|      2 |          14 | 0713       |     216.5000000 |
|      2 |          14 | 0721       |    2016.1999997 |
|      2 |          14 | 0722       |    6291.0499932 |
|      2 |          14 | 0723       |    3884.2949990 |
|      2 |          14 | 0724       |     222.2499999 |
|      2 |          14 | 0732       |    2684.0500071 |
|      2 |          14 | 0733       |    5142.0000000 |
|      2 |          14 | 0734       |      11.0000000 |
|      2 |          14 | 0736       |      35.0000000 |
|      2 |          14 | 0820       |    1847.6499996 |
|      2 |          14 | 0830       |    5904.5599969 |
|      2 |          14 | 0911       |    1349.9400000 |
|      2 |          14 | 0912       |      89.0000000 |
|      2 |          14 | 0913       |    1167.9200000 |
|      2 |          14 | 0914       |      99.8400000 |
|      2 |          14 | 0915       |     188.0000000 |
|      2 |          14 | 0922       |     140.0000000 |
|      2 |          14 | 0923       |     322.0000000 |
|      2 |          14 | 0931       |     905.5000000 |
|      2 |          14 | 0932       |      59.7000000 |
|      2 |          14 | 0933       |      93.1000002 |
|      2 |          14 | 0934       |      66.5000000 |
|      2 |          14 | 0941       |    1418.5500003 |
|      2 |          14 | 0942       |     187.6500000 |
|      2 |          14 | 0951       |     485.8000010 |
|      2 |          14 | 0952       |     151.8999988 |
|      2 |          14 | 0954       |     983.0249996 |
|      2 |          14 | 0960       |     153.0000000 |
|      2 |          14 | 1010       |    4859.4999999 |
|      2 |          14 | 1020       |    4932.0000000 |
|      2 |          14 | 1040       |     130.0000000 |
|      2 |          14 | 1050       |     771.0000000 |
|      2 |          14 | 1111       |    4393.2699965 |
|      2 |          14 | 1112       |     596.3999996 |
|      2 |          14 | 1120       |     400.0000000 |
|      2 |          14 | 1211       |    1556.6250003 |
|      2 |          14 | 1212       |     213.1399998 |
|      2 |          14 | 1213       |    9661.9050399 |
|      2 |          14 | 1231       |    1830.9500001 |
|      2 |          14 | 1232       |    1410.0899996 |
|      2 |          14 | 1254       |      58.0000000 |
|      2 |          14 | 1262       |     118.5000000 |
|      2 |          14 | 1270       |    7491.2999999 |
|      2 |          14 | 1310       |     826.6000002 |
|      2 |          14 | 1320       |   12151.9500003 |
|      2 |          15 | 0322       |    1039.8900000 |
|      2 |          15 | 0411       |  695288.9999999 |
|      2 |          15 | 0443       |    1120.3650000 |
|      2 |          15 | 0453       |    3183.3799997 |
|      2 |          15 | 0454       |    6980.9999925 |
|      2 |          15 | 0513       |    1859.2500000 |
|      2 |          15 | 0551       |    2548.0850001 |
|      2 |          15 | 0612       |    2759.2800004 |
|      2 |          15 | 0622       |   23381.7000003 |
|      2 |          15 | 0623       |   16888.2749998 |
|      2 |          15 | 0624       |    5432.0000000 |
|      2 |          15 | 0630       |   70620.1400004 |
|      2 |          15 | 0711       |  108698.5000000 |
|      2 |          15 | 0714       |    1459.2500000 |
|      2 |          15 | 0732       |   14144.2499976 |
|      2 |          15 | 0734       |     447.0000000 |
|      2 |          15 | 0736       |    1747.8500001 |
|      2 |          15 | 0810       |     461.9900000 |
|      2 |          15 | 0912       |    6132.5300000 |
|      2 |          15 | 0913       |   56216.8489998 |
|      2 |          15 | 0914       |    5909.0749968 |
|      2 |          15 | 0915       |    4882.5000007 |
|      2 |          15 | 0923       |     863.1000004 |
|      2 |          15 | 0933       |   16576.9949995 |
|      2 |          15 | 0935       |     183.3100000 |
|      2 |          15 | 0951       |    7958.9899992 |
|      2 |          15 | 0953       |    3346.3499995 |
|      2 |          15 | 0960       |   57980.0500001 |
|      2 |          15 | 1050       |   62923.0500020 |
|      2 |          15 | 1262       |    6831.1000000 |
+--------+-------------+------------+-----------------+
1275 rows in set (3 min 42.47 sec)
