mysql> SELECT FS_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID) FROM INCOME GROUP BY FS_ID,MEM_ID;
+-------+-------+---------------+
| FS_ID | CY    | COUNT(MEM_ID) |
|  2426 |  5649 |             3 |
|  2426 |  2970 |             3 |
|  2427 |  5487 |             3 |
|  2429 |  1950 |             3 |
|  2429 |     0 |             3 |
|  2429 |  5067 |             3 |
|  2431 |   960 |             3 |
|  2431 |  2424 |             3 |
|  2431 |  1452 |             3 |
|  2432 |   750 |             3 |
|  2434 |  3456 |             3 |
|  2438 |  1950 |             3 |
|  2438 |     0 |             3 |
|  2438 |     0 |             3 |
|  2438 |     0 |             3 |
|  2438 |     0 |             3 |
|  2438 |     0 |             3 |
|  2438 |     0 |             3 |
|  2438 |     0 |             3 |
|  2438 |     0 |             3 |
|  2438 |     0 |             3 |
|  2438 |  2922 |             3 |
|  2438 | 10167 |             3 |
|  2438 |  4812 |             3 |
|  2438 |  4458 |             3 |
|  2440 |  7980 |             3 |
|  2440 |  5826 |             3 |
|  2440 |  5469 |             3 |
|  2440 |  3279 |             3 |
|  2441 |  8727 |             3 |
|  2441 |  2493 |             3 |
|  2442 |  1650 |             3 |
|  2442 |     0 |             3 |
|  2442 |  6483 |             3 |
|  2442 |  5547 |             3 |
|  2442 |  3207 |             3 |
|  2442 |     0 |             3 |
|  2444 |  6345 |             3 |
|  2444 |  2316 |             3 |
|  2445 |  8100 |             3 |
|  2445 |  2850 |             3 |
|  2447 |  8700 |             3 |
|  2447 |  6816 |             3 |
|  2447 |     0 |             3 |
|  2448 |  4329 |             3 |
|  2448 |     0 |             3 |
|  2448 |  3744 |             3 |
|  2448 |  2424 |             3 |
|  2448 |  1887 |             3 |
|  2450 |  2910 |             3 |
|  2450 |     0 |             3 |
|  2450 |  6171 |             3 |
|  2450 |  5562 |             3 |
|  2450 |  4887 |             3 |
|  2451 |  2280 |             3 |
|  2451 |     0 |             3 |
|  2451 |  7110 |             3 |
|  2451 |  2150 |             3 |
|  2451 |  3456 |             3 |
|  2452 |  2550 |             3 |
|  2452 |  4296 |             3 |
|  2452 |     0 |             3 |
|  2453 |  5433 |             3 |
|  2453 |  2796 |             3 |
|  2453 |     0 |             3 |
|  2455 |  2190 |             3 |
|  2455 |     0 |             3 |
|  2456 |  1800 |             3 |
|  2456 |     0 |             3 |
|  2456 |     0 |             3 |
|  2456 |  4170 |             3 |
|  2456 |  4776 |             3 |
|  2457 |  1350 |             3 |
|  2457 |  3492 |             3 |
|  2457 |  3063 |             3 |
|  2457 |  2994 |             3 |
|  2457 |     0 |             3 |
|  2459 |  2160 |             3 |
|  2459 |  4812 |             3 |
|  2459 |  6348 |             3 |
|  2459 |  6966 |             3 |
|  2460 |  1050 |             3 |
|  2460 |  4887 |             3 |
|  2460 |  3243 |             3 |
|  2462 |     0 |             3 |
|  2462 |  2850 |             3 |
|  2463 |  1500 |             3 |
|  2463 |     0 |             3 |
|  2463 |  4563 |             3 |
|  2463 |  4242 |             3 |
|  2463 |     0 |             3 |
|  2463 |  3174 |             3 |
|  2464 |  4479 |             3 |
|  2464 |  2529 |             3 |
|  2466 |  2100 |             3 |
|  2466 |  4992 |             3 |
|  2466 |  4563 |             3 |
|  2466 |  3921 |             3 |
|  2467 |  5790 |             3 |
|  2468 |  2400 |             3 |
|  2468 |  3279 |             3 |
|  2468 |  3102 |             3 |
|  2468 |  1887 |             3 |
|  2469 |  1800 |             3 |
|  2469 |  3027 |             3 |
|  2469 |  3138 |             3 |
|  2470 |  5601 |             3 |
|  2470 |  3243 |             3 |
|  2471 |  1350 |             3 |
|  2471 |  3174 |             3 |
|  2471 |  2388 |             3 |
|  2472 |  2100 |             3 |
|  2472 |  4812 |             3 |
|  2472 |  4278 |             3 |
|  2473 |  6933 |             3 |
|  2473 |  3138 |             3 |
|  2474 |  6162 |             3 |
|  2474 |  3387 |             3 |
|  2474 |  3207 |             3 |
|  2475 |  1350 |             3 |
|  2475 |  5169 |             3 |
|  2475 |  5349 |             3 |
|  2476 |  7740 |             3 |
|  2476 |  3279 |             3 |
|  2477 |  1650 |             3 |
|  2477 |  5064 |             3 |
|  2477 |  4812 |             3 |
|  2478 |  7440 |             3 |
|  2478 |  3102 |             3 |
|  2478 |  2316 |             3 |
|  2479 |  5847 |             3 |
|  2479 |  3138 |             3 |
|  2480 |  1500 |             3 |
|  2480 |  3279 |             3 |
|  2480 |  4458 |             3 |
|  2481 |  6219 |             3 |
|  2482 |  7677 |             3 |
|  2482 |  5883 |             3 |
|  2482 |  3138 |             3 |
|  2482 |  2673 |             3 |
|  2483 |  8406 |             3 |
|  2484 |   900 |             3 |
|  2484 |     0 |             3 |
|  2484 |  4950 |             3 |
|  2484 |  3744 |             3 |
|  2484 |  4563 |             3 |
|  2484 |  4101 |             3 |
|  2484 |     0 |             3 |
|  2484 |     0 |             3 |
|  2484 |     0 |             3 |
|  2485 |  1650 |             3 |
|  2486 |   900 |             3 |
|  2486 |  3174 |             3 |
|  2486 |  4527 |             3 |
|  2486 |  2781 |             3 |
|  2487 |  6141 |             3 |
|  2488 |  7371 |             3 |
|  2489 |  5787 |             3 |
|  2489 |     0 |             3 |
|  2489 |     0 |             3 |
|  2490 |  3993 |             3 |
|  2491 |  4704 |             3 |
|  2492 |  8298 |             3 |
|  2492 |  5097 |             3 |
|  2493 |  7434 |             3 |
|  2493 |  3138 |             3 |
|  2493 |  2673 |             3 |
|  2494 |  8367 |             3 |
|  2494 |  3921 |             3 |
|  2495 |  7794 |             3 |
|  2495 |     0 |             3 |
|  2495 |     0 |             3 |
|  2496 |  7533 |             3 |
|  2497 |  5847 |             3 |
|  2497 |  3138 |             3 |
|  2498 |  7590 |             3 |
|  2498 |  2781 |             3 |
|  2499 |  9645 |             3 |
|  2499 |  4278 |             3 |
|  2503 |  6108 |             3 |
|  2504 |  1740 |             3 |
|  2504 |     0 |             3 |
|  2504 |     0 |             3 |
|  2505 |  6072 |             3 |
|  2505 |  1350 |             3 |
|  2506 |  6687 |             3 |
|  2506 |     0 |             3 |
|  2507 |  2040 |             3 |
|  2508 |  5559 |             3 |
|  2509 |  4887 |             3 |
|  2510 |  3921 |             3 |
|  2510 |  2850 |             3 |
|  2511 |  5121 |             3 |
|  2511 |  3207 |             3 |
|  2511 |  3207 |             3 |
|  2513 |  6132 |             3 |
|  2513 |  2211 |             3 |
|  2515 |  3906 |             3 |
|  2515 |  2979 |             3 |
|  2518 |  3744 |             3 |
|  2518 |  2247 |             3 |
|  2519 |  2250 |             3 |
|  2519 |  3138 |             3 |
|  2519 |  3387 |             3 |
|  2519 |  3207 |             3 |
|  2519 |     0 |             3 |
|  2520 |  8391 |             3 |
|  2522 |  2400 |             3 |
|  2522 |     0 |             3 |
|  2523 |  9117 |             3 |
|  2523 |  3921 |             3 |
|  2524 |  1500 |             3 |
|  2524 |  3567 |             3 |
|  2525 |  2250 |             3 |
|  2526 |  8967 |             3 |
|  2526 |  2922 |             3 |
|  2527 |  6060 |             3 |
|  2527 |  4458 |             3 |
|  2530 |  6450 |             3 |
|  2530 |     0 |             3 |
|  2530 |  3744 |             3 |
|  2530 |  3492 |             3 |
|  2530 |  4206 |             3 |
|  2531 |  6927 |             3 |
|  2531 |  2673 |             3 |
|  2531 |  3387 |             3 |
|  2531 |  3492 |             3 |
|  2533 | 10830 |             3 |
|  2533 |  4635 |             3 |
|  2533 |  3207 |             3 |
|  2533 |  2850 |             3 |
|  2534 |  2340 |             3 |
|  2534 |     0 |             3 |
|  2534 |  3174 |             3 |
|  2535 |  3060 |             3 |
|  2535 |  3207 |             3 |
|  2535 |  3921 |             3 |
|  2535 |  2493 |             3 |
|  2536 |  6471 |             3 |
|  2536 |  2424 |             3 |
|  2536 |  3387 |             3 |
|  2537 |  3600 |             3 |
|  2537 |  1959 |             3 |
|  2537 |  4383 |             3 |
|  2537 |  4242 |             3 |
|  2538 |  2100 |             3 |
|  2538 |  2601 |             3 |
|  2538 |  2424 |             3 |
|  2538 |  2565 |             3 |
|  2540 |  2100 |             3 |
|  2540 |     0 |             3 |
|  2540 |  3993 |             3 |
|  2541 |  1290 |             3 |
|  2542 |   600 |             3 |
|  2542 |  1050 |             3 |
|  2544 |  5688 |             3 |
|  2545 |  5079 |             3 |
|  2546 |  1350 |             3 |
|  2546 |     0 |             3 |
|  2546 |     0 |             3 |
|  2546 |     0 |             3 |
|  2546 |     0 |             3 |
|  2546 |     0 |             3 |
|  2547 |  1520 |             3 |
|  2547 |     0 |             3 |
|  2547 |     0 |             3 |
|  2547 |     0 |             3 |
|  2548 |  1200 |             3 |
|  2548 |     0 |             3 |
|  2548 |     0 |             3 |
|  2548 |  2034 |             3 |
|  2548 |  1050 |             3 |
|  2548 |  1800 |             3 |
|  2549 |   690 |             3 |
|  2549 |   300 |             3 |
|  2550 |  1200 |             3 |
|  2550 |     0 |             3 |
|  2550 |  1140 |             3 |
|  2551 |   960 |             3 |
|  2551 |   750 |             3 |
|  2551 |  1581 |             3 |
|  2551 |  1644 |             3 |
|  2551 |     0 |             3 |
|  2552 |  1290 |             3 |
|  2552 |   900 |             3 |
|  2552 |   870 |             3 |
|  2552 |   570 |             3 |
|  2553 |  1560 |             3 |
|  2555 |  1200 |             3 |
|  2555 |     0 |             3 |
|  2555 |  1350 |             3 |
|  2555 |  1860 |             3 |
|  2555 |   990 |             3 |
|  2556 |  4230 |             3 |
|  2557 |  3711 |             3 |
|  2557 |     0 |             3 |
|  2557 |     0 |             3 |
|  2557 |     0 |             3 |
|  2558 |  1350 |             3 |
|  2559 |  1500 |             3 |
|  2560 |   830 |             3 |
|  2560 |  2193 |             3 |
|  2561 |  1950 |             3 |
|  2561 |     0 |             3 |
|  2561 |   960 |             3 |
|  2561 |     0 |             3 |
|  2562 |  1350 |             3 |
|  2562 |     0 |             3 |
|  2562 |     0 |             3 |
|  2563 |   936 |             3 |
|  2563 |   660 |             3 |
|  2563 |     0 |             3 |
|  2563 |     0 |             3 |
|  2563 |     0 |             3 |
|  2563 |     0 |             3 |
|  2563 |     0 |             3 |
|  2564 |  1950 |             3 |
|  2566 |  4197 |             3 |
|  2567 |  9240 |             3 |
|  2567 |  2781 |             3 |
|  2569 |     0 |             3 |
|  2570 |  8151 |             3 |
|  2570 |     0 |             3 |
|  2570 |     0 |             3 |
|  2572 |  3600 |             3 |
|  2572 |  2850 |             3 |
|  2572 |  2493 |             3 |
|  2573 |   801 |             3 |
|  2573 |   645 |             3 |
|  2573 |   453 |             3 |
|  2575 |  1050 |             3 |
|  2575 |  5349 |             3 |
|  2575 |  4278 |             3 |
|  2577 |  1551 |             3 |
|  2578 |  2160 |             3 |
|  2579 |  2190 |             3 |
|  2579 |  1581 |             3 |
|  2581 |  2742 |             3 |
|  2581 |  1599 |             3 |
|  2583 |  4839 |             3 |
|  2583 |  2097 |             3 |
|  2584 |   750 |             3 |
|  2584 |     0 |             3 |
|  2584 |   966 |             3 |
|  2585 |  1356 |             3 |
|  2585 |   645 |             3 |
|  2585 |     0 |             3 |
|  2586 |  1320 |             3 |
|  2587 |  2001 |             3 |
|  2587 |  1548 |             3 |
|  2590 |  2514 |             3 |
|  2591 |   966 |             3 |
|  2592 |  3036 |             3 |
|  2592 |  1776 |             3 |
|  2593 |  2061 |             3 |
|  2593 |  1515 |             3 |
|  2595 |  1125 |             3 |
|  2595 |  1533 |             3 |
|  2596 |  1452 |             3 |
|  2596 |   810 |             3 |
|  2596 |   483 |             3 |
|  2597 |  1920 |             3 |
|  2598 |  1284 |             3 |
|  2598 |  2262 |             3 |
|  2598 |  1131 |             3 |
|  2598 |   969 |             3 |
|  2600 |  1839 |             3 |
|  2601 |  1971 |             3 |
|  2601 |   741 |             3 |
|  2602 |   642 |             3 |
|  2602 |   405 |             3 |
|  2603 |   483 |             3 |
|  2603 |   564 |             3 |
|  2604 |   807 |             3 |
|  2604 |   405 |             3 |
|  2606 |   525 |             3 |
|  2606 |   564 |             3 |
|  2608 |   648 |             3 |
|  2608 |   546 |             3 |
|  2608 |   519 |             3 |
|  2609 |   486 |             3 |
|  2609 |   615 |             3 |
|  2611 |   483 |             3 |
|  2611 |   453 |             3 |
|  2612 |   804 |             3 |
|  2612 |   969 |             3 |
|  2613 |   453 |             3 |
|  2613 |   390 |             3 |
|  2613 |   324 |             3 |
|  2617 |  1032 |             3 |
|  2617 |  1548 |             3 |
|  2617 |     0 |             3 |
|  2617 |     0 |             3 |
|  2617 |     0 |             3 |
|  2618 |  1032 |             3 |
|  2618 |   645 |             3 |
|  2620 |   549 |             3 |
|  2620 |   807 |             3 |
|  2622 |   645 |             3 |
|  2622 |   708 |             3 |
|  2623 |   726 |             3 |
|  2623 |  1737 |             3 |
|  2623 |   645 |             3 |
|  2624 |   723 |             3 |
|  2624 |   582 |             3 |
|  2624 |   549 |             3 |
|  2625 |  1128 |             3 |
|  2627 |  1035 |             3 |
|  2627 |   582 |             3 |
|  2629 |   645 |             3 |
|  2629 |   582 |             3 |
|  2630 |   549 |             3 |
|  2630 |   453 |             3 |
|  2630 |   549 |             3 |
|  2634 |   807 |             3 |
|  2634 |   948 |             3 |
|  2635 |  3600 |             3 |
|  2637 |   648 |             3 |
|  2637 |   969 |             3 |
|  2637 |   777 |             3 |
|  2637 |   582 |             3 |
|  2637 |   969 |             3 |
|  2639 |  1704 |             3 |
|  2640 |  1527 |             3 |
|  2642 |  1293 |             3 |
|  2643 |  2907 |             3 |
|  2644 |  1125 |             3 |
|  2645 |  2259 |             3 |
|  2645 |   678 |             3 |
|  2646 |  1935 |             3 |
|  2646 |  1548 |             3 |
|  2649 |   711 |             3 |
